nr render views, mode, nr vertices, storage, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
2, 4, 4027635, 0, 80.8872, 79.7002, 79.731, 79.583, 79.9596, 80.0663, 80.386, 80.0002, 79.7556, 79.1617, 79.5594, 79.2328, 79.7188, 79.7706, 79.8214, 79.4256, 79.7739, 79.814, 80.2482, 79.8805, 79.6833, 79.0588, 79.0566, 79.568, 79.585, 79.7595, 79.5608, 79.9438, 79.6117, 80.2389, 79.8011, 79.5874, 79.6253, 79.3852, 78.8419, 79.3857
1, 4, 4027635, 0, 98.267, 97.2901, 95.8723, 97.3388, 97.107, 97.1985, 96.2397, 97.173, 95.8005, 96.101, 96.4079, 96.3378, 96.497, 96.5514, 96.6332, 96.5059, 96.7945, 97.2424, 96.9808, 96.755, 96.5622, 96.4755, 95.7528, 96.817, 96.4956, 95.7492, 96.2112, 96.6106, 96.7227, 96.6778, 97.4083, 96.2304, 96.8451, 96.113, 96.6528, 95.8037
3, 4, 4027635, 1, 63.1426, 62.7151, 62.939, 63.0074, 63.4429, 64.2388, 65.3258, 64.3929, 63.269, 62.0089, 61.8535, 62.4207, 62.5809, 62.8746, 62.9609, 63.1822, 63.2771, 64.0821, 65.4603, 64.2945, 63.3456, 62.0477, 61.5834, 62.2089, 62.3487, 62.886, 62.7398, 63.2197, 63.7794, 63.9785, 65.173, 64.4049, 63.5665, 62.1805, 61.7151, 62.2098
2, 4, 4027635, 1, 73.2751, 72.7164, 73.31, 73.3116, 73.526, 74.4317, 75.8129, 75.2887, 73.8021, 71.8665, 71.1571, 71.7793, 72.52, 72.6631, 73.1608, 73.5136, 73.4596, 74.8895, 75.8301, 75.3385, 73.4429, 72.2181, 71.0582, 71.9425, 72.5217, 72.5193, 72.831, 73.1836, 73.3829, 74.5492, 75.9119, 74.8846, 73.6412, 72.3845, 71.0388, 71.9173
1, 4, 4027635, 1, 87.9631, 88.0072, 87.9314, 88.1905, 89.4023, 90.925, 91.6405, 89.6911, 88.2084, 86.4034, 85.8309, 86.9063, 86.946, 87.6676, 88.2444, 88.2821, 88.8452, 90.737, 91.103, 90.0114, 88.0389, 86.5604, 85.957, 85.973, 86.8497, 87.5266, 87.6288, 87.6858, 89.0559, 90.6557, 91.2022, 89.7067, 88.1706, 85.7106, 85.6173, 86.3249
1, 7, 4027635, 0, 3.52959, 3.56017, 3.60116, 3.59319, 3.60052, 3.59737, 3.60263, 3.60163, 3.58357, 3.58297, 3.58906, 3.59361, 3.59512, 3.59419, 3.57949, 3.59409, 3.59068, 3.5377, 3.49254, 3.49158, 3.5621, 3.56436, 3.56789, 3.57357, 3.57255, 3.57046, 3.57009, 3.52719, 3.44408, 3.57355, 3.57947, 3.58128, 3.56563, 3.56383, 3.56613, 3.57354
1, 7, 4027635, 1, 3.51822, 3.50704, 3.50357, 3.4982, 3.50681, 3.51039, 3.4942, 3.55973, 3.57661, 3.58401, 3.58886, 3.59413, 3.5925, 3.58524, 3.59343, 3.58733, 3.58974, 3.59167, 3.59959, 3.5902, 3.59055, 3.57359, 3.57783, 3.59299, 3.59288, 3.5883, 3.58269, 3.59225, 3.59429, 3.60074, 3.60021, 3.59806, 3.58528, 3.58364, 3.5854, 3.59121
1, 1, 4648976, 0, 8.89366, 8.89769, 8.8063, 8.79287, 8.90152, 8.92794, 8.90571, 8.85919, 8.76495, 8.74538, 8.72327, 8.78639, 8.77533, 8.71561, 8.66773, 8.69843, 8.76244, 8.80342, 8.81014, 8.73059, 8.67077, 8.63845, 8.62643, 8.68034, 8.70379, 8.63311, 8.60211, 8.6227, 8.66899, 8.7473, 8.74335, 8.67798, 8.61065, 8.5808, 8.57867, 8.63525
1, 1, 4648976, 1, 8.66105, 8.58546, 8.55632, 8.58776, 8.62122, 8.71141, 8.69807, 8.62505, 8.57676, 8.53124, 8.55153, 8.60286, 8.58513, 8.56808, 8.48767, 8.54951, 8.57593, 8.65352, 8.6696, 8.58685, 8.53696, 8.49143, 8.50766, 8.57947, 8.56925, 8.52353, 8.49222, 8.51885, 8.55987, 8.64308, 8.65054, 8.59685, 8.50488, 8.44886, 8.47566, 8.51339
3, 2, 4648976, 0, 17.1533, 17.3157, 18.9712, 19.7032, 20.1795, 16.7692, 21.6109, 18.5189, 20.3382, 17.4005, 20.136, 18.6803, 17.6167, 18.1605, 19.1066, 19.7784, 20.1524, 16.7702, 21.5553, 18.5652, 20.1964, 17.2871, 20.2267, 18.727, 17.3874, 18.0871, 19.2106, 19.7908, 20.0038, 16.6981, 21.4753, 18.5868, 20.264, 17.455, 20.2379, 18.6573
2, 2, 4648976, 0, 25.6033, 27.1439, 30.3848, 33.1592, 30.0781, 30.7349, 31.6617, 27.1185, 30.5536, 24.9477, 35.9936, 30.0254, 26.1534, 28.3184, 32.2319, 33.6694, 29.9712, 30.6439, 31.7164, 27.1071, 30.4411, 24.9456, 35.8601, 29.9838, 26.3552, 28.3435, 32.3817, 33.5534, 29.8649, 30.8951, 31.72, 27.1722, 30.5775, 24.9291, 35.9123, 30.0828
1, 2, 4648976, 0, 59.2708, 52.2179, 51.5974, 52.7102, 58.9717, 47.5389, 63.0243, 57.2433, 62.6623, 59.5439, 49.7051, 60.2368, 58.7986, 55.6505, 54.2811, 55.3426, 62.0711, 50.2946, 65.2637, 57.0052, 62.6027, 59.3071, 49.2033, 59.5572, 59.0068, 55.0152, 54.44, 55.0078, 62.2748, 50.0338, 65.5882, 57.1562, 62.8611, 58.9716, 49.5412, 60.1649
3, 2, 4648976, 1, 17.3326, 17.6621, 18.6397, 19.1167, 19.5529, 16.3602, 20.8288, 17.685, 19.1288, 16.4044, 18.8886, 17.5542, 16.6185, 17.1069, 17.892, 18.5773, 18.9271, 15.9038, 20.2097, 17.6308, 18.9008, 16.4306, 18.8121, 17.6172, 16.6014, 17.0537, 17.8803, 18.3972, 19.4854, 16.4254, 21.1328, 18.1217, 19.6983, 16.9123, 19.3757, 18.1268
2, 2, 4648976, 1, 24.9761, 26.2013, 29.508, 31.8734, 28.9257, 29.6707, 30.8887, 26.6569, 28.873, 24.1685, 33.8987, 28.6515, 25.2914, 27.3324, 30.5909, 31.7845, 28.9935, 29.531, 30.9529, 26.5031, 29.4279, 24.1047, 34.1866, 28.6303, 25.273, 27.2495, 30.7753, 31.9605, 28.9405, 29.7378, 30.9803, 26.6282, 29.306, 24.1875, 33.9931, 28.4347
1, 2, 4648976, 1, 46.272, 49.5129, 47.4887, 49.7479, 56.5189, 47.9082, 61.5583, 53.4922, 57.9865, 53.905, 46.1001, 54.9892, 54.5264, 51.0971, 49.315, 51.7001, 57.7065, 48.1398, 61.7769, 54.1051, 58.0019, 54.3057, 46.4336, 55.4565, 54.0899, 51.033, 49.2863, 51.366, 58.1619, 48.2576, 62.2135, 53.3591, 57.5367, 53.863, 46.1739, 55.388
3, 3, 4648976, 0, 37.5927, 37.3462, 37.2619, 37.5208, 37.3958, 37.4881, 37.4548, 37.6033, 37.2728, 37.1302, 37.3407, 37.4311, 37.3865, 37.3429, 37.1929, 37.1808, 37.3557, 37.3181, 37.4461, 37.3589, 37.3019, 37.1297, 37.1927, 37.3146, 37.4111, 37.0863, 36.8344, 37.1672, 37.308, 37.262, 37.3349, 37.4263, 37.2053, 37.1346, 37.0952, 37.1123
2, 3, 4648976, 0, 53.2594, 52.1656, 51.0619, 51.0572, 50.7459, 51.3343, 51.4207, 51.1741, 50.7005, 50.5025, 50.7574, 50.4007, 50.4041, 51.1168, 52.6791, 52.7358, 53.0717, 53.2005, 53.271, 53.0158, 52.8239, 52.7029, 52.8959, 53.0227, 53.129, 52.5715, 52.2387, 52.41, 52.6164, 52.8548, 52.9775, 53.0464, 52.5864, 52.4496, 52.3971, 52.6974
1, 3, 4648976, 0, 92.8058, 90.9886, 90.192, 88.5698, 89.1885, 89.0209, 89.6107, 89.4231, 88.6454, 87.9779, 87.5177, 91.6848, 91.2087, 90.7189, 90.4893, 91.3718, 91.0002, 91.6956, 91.7523, 91.6773, 91.042, 91.1043, 91.4457, 91.0394, 90.7193, 90.4117, 90.4625, 90.9263, 91.05, 91.3574, 91.3517, 91.3247, 91.1604, 90.5882, 91.1757, 91.5542
3, 3, 4648976, 1, 35.7129, 35.4199, 35.2067, 35.3983, 35.8681, 36.0644, 36.3538, 36.0884, 35.7523, 35.358, 35.198, 35.3879, 35.5045, 35.2049, 35.1317, 35.3449, 35.8605, 36.0681, 36.2034, 35.9592, 35.4312, 35.1253, 34.9545, 35.2601, 35.5213, 35.1091, 35.07, 35.1829, 35.5936, 35.92, 36.2274, 35.9408, 35.4459, 35.0959, 35.11, 35.0651
2, 3, 4648976, 1, 49.9042, 49.1372, 48.9469, 49.1316, 49.9521, 50.2855, 50.9738, 50.7838, 50.0767, 49.1558, 48.8732, 49.2609, 49.1719, 49.0497, 48.8256, 49.1094, 49.7566, 50.2262, 50.8454, 50.5922, 49.5615, 49.0254, 48.681, 49.0411, 48.9979, 48.8725, 48.5901, 49.1572, 49.6195, 50.059, 50.843, 50.5265, 49.797, 49.001, 48.5212, 49.0723
1, 3, 4648976, 1, 82.0354, 80.557, 79.8807, 81.5306, 79.4105, 81.5928, 80.9882, 80.0108, 78.4375, 77.2148, 77.1697, 77.4475, 77.8691, 77.0511, 76.7851, 80.1997, 83.0609, 84.851, 84.7609, 83.092, 81.6625, 80.0878, 80.3942, 80.6005, 80.7119, 80.2683, 80.3898, 81.8803, 82.8469, 84.1796, 84.428, 82.9698, 81.9049, 80.409, 79.8445, 80.8533
3, 4, 4648976, 0, 63.1794, 62.472, 62.3413, 62.5222, 62.6961, 62.7826, 62.8802, 62.6112, 62.4456, 62.1778, 62.4467, 62.6334, 62.7056, 62.1507, 62.3998, 62.3662, 62.505, 62.7424, 62.8317, 62.4428, 62.4903, 61.9161, 62.3189, 62.38, 62.4267, 62.3655, 62.0065, 62.1843, 62.5578, 62.481, 62.6512, 62.525, 62.2561, 62.008, 62.0281, 62.3259
2, 4, 4648976, 0, 74.6236, 73.8687, 73.8011, 73.5216, 74.1674, 74.4198, 74.6583, 73.9754, 73.863, 73.5954, 73.733, 74.012, 73.8154, 74.0182, 73.5239, 73.5957, 73.8046, 74.1237, 74.3663, 74.1465, 73.5389, 73.2624, 73.7023, 73.5612, 73.9706, 73.4642, 73.886, 73.7047, 73.6569, 73.8608, 74.434, 74.0806, 73.8116, 73.6231, 73.3943, 73.7544
1, 4, 4648976, 0, 90.9576, 90.8004, 90.8984, 90.8911, 91.0705, 90.9017, 91.6214, 90.7476, 90.563, 90.6693, 90.6563, 91.1103, 91.5543, 90.4983, 90.822, 91.52, 90.4591, 91.8441, 91.6075, 91.6172, 91.1597, 90.6335, 90.7381, 90.9535, 90.873, 90.2114, 90.4375, 90.4686, 90.5723, 91.2429, 91.2262, 90.8253, 90.9008, 90.1726, 90.4376, 90.8083
3, 4, 4648976, 1, 58.2114, 57.3952, 57.2695, 57.4601, 58.1648, 59.2276, 57.2019, 55.2796, 55.0859, 53.9228, 53.6597, 53.9838, 54.2556, 53.8845, 57.2249, 57.1544, 58.2358, 58.7809, 59.6505, 58.6427, 57.8054, 57.1281, 56.6245, 57.2245, 57.3889, 57.0533, 56.8636, 57.1511, 57.8948, 58.7749, 59.448, 58.4943, 57.8127, 57.1053, 56.7147, 56.9142
2, 4, 4648976, 1, 68.394, 66.9184, 66.9192, 66.7243, 68.8103, 68.8439, 69.5679, 68.9012, 68.6212, 67.9687, 66.225, 67.2486, 67.0803, 67.3397, 66.7479, 67.2744, 68.6756, 68.3575, 69.9482, 68.8613, 69.1724, 66.6591, 66.0369, 66.6152, 66.7136, 66.7694, 66.3116, 66.5961, 69.0694, 68.6239, 70.2876, 68.7997, 68.1959, 66.4952, 66.1206, 66.6113
1, 4, 4648976, 1, 81.6006, 80.9047, 79.9229, 81.653, 82.9738, 84.689, 85.1512, 83.4189, 81.3272, 80.2674, 80.0302, 80.7013, 81.2003, 80.2097, 80.3656, 81.5835, 82.8233, 84.6504, 85.3224, 83.0639, 81.6003, 80.2135, 80.0846, 80.6427, 81.316, 79.8569, 79.7437, 81.6364, 82.5943, 84.4519, 84.6407, 83.5744, 81.9835, 80.2653, 80.0214, 80.8094
3, 7, 4648976, 0, 3.09526, 3.12717, 3.12806, 3.11566, 3.1239, 3.13156, 3.12744, 3.12095, 3.10505, 3.09208, 3.08985, 3.0952, 3.0971, 3.0947, 3.08178, 3.08564, 3.09136, 3.09951, 3.10126, 3.09308, 3.08802, 3.08969, 3.08674, 3.09098, 3.0941, 3.08522, 3.10523, 3.1094, 3.11388, 3.11314, 3.11301, 3.11468, 3.10632, 3.09763, 3.10481, 3.11281
3, 7, 4648976, 1, 3.11934, 3.13463, 3.12972, 3.12623, 3.12369, 3.12045, 3.11949, 3.11299, 3.10343, 3.10466, 3.10458, 3.11225, 3.11016, 3.09728, 3.09956, 3.10263, 3.10815, 3.1136, 3.11408, 3.10583, 3.10887, 3.10341, 3.09678, 3.10167, 3.10661, 3.1059, 3.10985, 3.11238, 3.11722, 3.11722, 3.11888, 3.11523, 3.11059, 3.09998, 3.1086, 3.12276

3, 5, 11098, 0, 194.004, 198.695, 193.713, 194.347, 197.453, 197.405, 200.09, 194.695, 195.811, 195.281, 196.314, 196.51, 198.553, 196.892, 198.438, 197.685, 195.825, 198.798, 198.545, 199.154, 198.337, 191.12, 193.476, 198.194, 199.724, 198.555, 197.996, 197.891, 192.999, 198.89, 201.988, 199.478, 192.177, 197.977, 192.048, 200.63
2, 5, 11098, 0, 233.876, 237.581, 238.378, 235.161, 238.038, 239.063, 237.504, 239.829, 240.529, 236.589, 236.61, 240.249, 241.568, 238.529, 239.109, 236.601, 235.675, 239.801, 239.507, 239.472, 237.977, 239.251, 239.843, 237.032, 239.917, 241.391, 237.539, 232.696, 236.381, 235.531, 240.833, 237.473, 235.33, 238.875, 235.49, 237.111
1, 5, 11098, 0, 292.531, 291.965, 292.698, 286.79, 292.516, 292.938, 297.05, 296.973, 292.336, 290.5, 289.745, 293.544, 292.482, 296.268, 283.676, 292.882, 290.905, 293.966, 292.567, 292.834, 291.632, 290.751, 289.377, 295.855, 297.425, 293.416, 292.013, 292.161, 292.008, 292.972, 295.123, 292.852, 294.209, 290.744, 289.713, 293.4
3, 5, 11098, 1, 233.273, 243.405, 236.682, 238.516, 236.863, 240.82, 233.585, 237.033, 242.307, 243.821, 241.414, 241.661, 241.502, 242.068, 234.144, 240.218, 238.197, 241.716, 241.612, 246.091, 242.485, 239.241, 243.456, 241.383, 246.008, 244.086, 240.776, 238.521, 235.776, 239.116, 240.456, 243.094, 254.753, 269.795, 267.946, 268.642
2, 5, 11098, 1, 292.737, 302.968, 296.412, 293.004, 284.293, 290.572, 295.125, 299.48, 297.414, 297.307, 296.934, 287.014, 296.935, 297.894, 296.115, 291.2, 293.134, 283.678, 296.828, 290.524, 301.366, 294.773, 296.576, 294.293, 295.744, 297.909, 290.81, 278.448, 294.314, 282.968, 290.257, 301.494, 301.819, 288.076, 297.676, 294.884
1, 5, 11098, 1, 395.771, 406.581, 393.576, 389.079, 391.893, 393.963, 397.505, 404.143, 394.449, 396.29, 395.502, 395.607, 399.632, 402.901, 393.357, 388.931, 386.337, 393.309, 385.161, 408.33, 378.074, 382.915, 396.184, 402.507, 400.996, 401.68, 398.305, 388.638, 386.662, 390.658, 373.48, 404.744, 395.877, 394.053, 390.076, 401.01
3, 6, 11098, 0, 199.334, 198.948, 203.657, 201.557, 202.722, 201.717, 205.713, 205.746, 205.669, 202.828, 197.48, 205.532, 205.392, 206.028, 202.12, 198.378, 204.1, 202.799, 206.196, 205.093, 205.213, 198.132, 197.781, 196.916, 205.111, 203.572, 202.387, 198.274, 203.469, 201.318, 203.914, 206.398, 203.822, 197.904, 198.688, 203.957
2, 6, 11098, 0, 245.064, 235.248, 241.882, 242.763, 238.469, 242.955, 243.867, 237.617, 232.163, 243.196, 239.342, 243.177, 237.907, 248.885, 242.772, 239.544, 241.115, 242.868, 243.767, 245.059, 244.843, 242.229, 236, 237.205, 246.222, 242.527, 243.571, 230.904, 243.669, 230.999, 245.086, 244.563, 245.426, 235.926, 242.394, 243.747
1, 6, 11098, 0, 296.971, 305.405, 292.86, 302.681, 300.498, 303.46, 304.447, 306.57, 301.837, 304.654, 298.822, 303.927, 309.627, 304.985, 301.492, 303.641, 302.671, 301.086, 303.945, 309.509, 300.579, 302.616, 303.146, 304.528, 304.392, 288.435, 303.943, 300.199, 303.159, 296.127, 303.68, 306.85, 306.831, 304.253, 301.175, 304.176
3, 6, 11098, 1, 245.803, 247.804, 246.108, 240.603, 241.556, 241.417, 243.11, 249.008, 243.288, 228.541, 244.405, 239.336, 241.656, 245.214, 240.038, 235.201, 239.67, 233.708, 242.954, 246.643, 247.22, 236.252, 238.449, 238.692, 232.761, 243.583, 241.066, 241.789, 239.262, 237.808, 235.394, 243.945, 238.18, 243.261, 241.896, 238.055
2, 6, 11098, 1, 302.112, 308.612, 296.879, 294.049, 301.066, 282.522, 305.15, 315.714, 306.034, 301.745, 290.255, 301.578, 301.281, 310.517, 308.519, 301.381, 300.294, 297.003, 304.582, 308.443, 294.281, 293.79, 293.954, 299.701, 302.241, 310.744, 304.302, 293.491, 301.969, 297.89, 297.208, 308.066, 309.029, 312.851, 292.326, 304.181
1, 6, 11098, 1, 406.095, 418.563, 411.413, 401.181, 402.583, 407, 412.369, 416.625, 398.968, 395.883, 406.341, 418.833, 407.058, 415.741, 408.978, 410.411, 399.873, 410.208, 411.393, 423.824, 402.068, 403.602, 395.674, 415.064, 405.281, 422.27, 411.353, 405.699, 387.093, 409.531, 421.854, 432.497, 419.164, 409.455, 413.55, 394.623
3, 5, 145218, 0, 196.997, 198.968, 197.323, 197.885, 196.694, 196.674, 187.457, 197.772, 186.598, 197.595, 197.09, 200.233, 189.07, 200.573, 186.909, 199.715, 196.582, 192.833, 198.866, 190.938, 195.025, 196.233, 196.888, 199.037, 189.116, 201.172, 192.432, 199.464, 194.531, 196.657, 190.901, 194.452, 192.487, 197.74, 199.363, 196.802
2, 5, 145218, 0, 225.901, 235.789, 240.007, 239.214, 236.707, 240.261, 234.912, 234.985, 235.891, 240.701, 238.344, 244.82, 236.143, 238.17, 241.171, 235.26, 236.18, 235.338, 241.264, 236.215, 235.267, 237.008, 234.618, 237.813, 240.117, 229.768, 236.767, 239.756, 240.746, 234.344, 232.482, 233.515, 232.255, 236.289, 237.652, 238.579
1, 5, 145218, 0, 288.179, 278.68, 287.831, 289.967, 283.859, 289.665, 286.853, 285.504, 284.949, 286.984, 279.829, 289.999, 291.07, 288.612, 273.651, 290.063, 284.29, 287.706, 277.94, 287.251, 277.984, 291.588, 288.531, 290.182, 293.773, 288.892, 271.656, 289.617, 284.394, 287.732, 288.165, 285.467, 276.72, 288.018, 286.431, 288.674
3, 5, 145218, 1, 242.064, 237.615, 224.562, 232.842, 231.377, 232.133, 237.07, 232.127, 235.45, 231.568, 222.543, 241.43, 240.537, 231.865, 225.033, 232.373, 230.706, 225.397, 226.799, 233, 225.351, 233.841, 229.982, 237.856, 241.286, 239.365, 235.091, 230.356, 229.349, 230.914, 221.561, 233.747, 221.826, 234.786, 237.054, 241.137
2, 5, 145218, 1, 290.653, 282.654, 281.399, 282.367, 282.396, 290.628, 294.807, 281.929, 295.61, 297.494, 287.841, 297.572, 299.453, 294.976, 287.312, 287.073, 259.741, 272.476, 288.658, 291.306, 288.681, 296.445, 300.5, 295.385, 309.978, 297.306, 293.368, 283.759, 280.281, 283.534, 291.418, 285.274, 290.414, 287.937, 288.009, 282.35
1, 5, 145218, 1, 376.189, 384.436, 374.133, 370.588, 369.314, 374.97, 370.834, 368.707, 374.599, 378.414, 378.68, 394.131, 394.99, 379.801, 371.23, 369.658, 364.983, 375.948, 377.951, 370.316, 377.528, 381.86, 385.136, 392.949, 389.616, 379.341, 373.304, 370.966, 370.18, 369.873, 373.556, 368.342, 374.095, 378.821, 376.676, 394.684
3, 6, 145218, 0, 197.119, 198.235, 198.228, 197.692, 198.722, 197.692, 198.589, 198.112, 199.332, 199.771, 197.779, 200.662, 199.253, 200.538, 199.702, 200.1, 197.461, 199.011, 199.811, 196.976, 197.448, 200.091, 199.534, 202.379, 204.826, 201.118, 201.057, 199.952, 197.649, 196.646, 198.989, 198.367, 198.237, 198.555, 198.336, 200.77
2, 6, 145218, 0, 229.827, 237.699, 239.71, 235.593, 234.896, 236.462, 239.415, 236.761, 235.285, 236.072, 237.271, 238.373, 238.826, 237.815, 237.22, 237.964, 235.557, 236.475, 239.141, 234.498, 235.012, 235.331, 237.877, 238.478, 240.925, 237.623, 238.538, 237.405, 234.681, 235.661, 235.818, 233.767, 238.024, 239.473, 238.497, 238.458
1, 6, 145218, 0, 290.458, 300.151, 295.686, 303.398, 306.221, 303.709, 300.715, 298.319, 300.797, 302.608, 299.463, 317.566, 301.041, 299.519, 297.073, 298.074, 292.142, 296.524, 296.287, 295.603, 295.785, 295.098, 297.46, 299.81, 298.916, 297.845, 296.142, 294.419, 295.444, 298.592, 294.136, 295.186, 295.45, 298.042, 297.236, 303.699
3, 6, 145218, 1, 240.787, 246.501, 238.738, 241.485, 237.008, 238.694, 241.402, 239.538, 238.465, 243.856, 241.208, 244.401, 249.736, 242.512, 236.777, 236.455, 236.657, 237.922, 238.041, 237.033, 238.763, 244.3, 241.318, 245.769, 249.833, 244.369, 237.586, 234.692, 235.168, 233.381, 239.052, 237.237, 237.058, 242.382, 241.319, 245.826
2, 6, 145218, 1, 305.661, 303.991, 294.454, 291.95, 287.615, 292.351, 293.291, 294.485, 293.977, 299.918, 297.31, 302.174, 311.493, 304.102, 294.462, 290.926, 287.162, 287.956, 292, 294.99, 295.309, 301.422, 303.986, 301.008, 306.758, 299.622, 293.725, 291.755, 287.443, 293.216, 294.498, 294.974, 294.866, 303.349, 301.904, 304.762
1, 6, 145218, 1, 411.71, 416.223, 404.335, 405.202, 396.655, 400.145, 402.253, 391.647, 412.082, 405.468, 373.93, 445.49, 429.498, 400.352, 395.737, 391.865, 387.936, 390.364, 393.979, 389.498, 396.55, 406.828, 399.327, 414.228, 418.063, 400.911, 398.262, 389.786, 388.808, 395.3, 399.017, 390.466, 395.093, 403.669, 403.749, 414.385
3, 5, 437645, 0, 175.974, 185.356, 189.256, 198.705, 194.845, 196.713, 187.374, 187.192, 191.979, 190.758, 190.182, 189.797, 190.528, 187.388, 190.186, 192.069, 189.314, 190.018, 189.367, 189.712, 190.546, 195.054, 189.925, 189.687, 193.045, 190.92, 195.681, 193.853, 192.367, 187.797, 187.447, 189.618, 193.241, 193.488, 190.24, 190.257
2, 5, 437645, 0, 215.833, 228.767, 229.905, 233.085, 227.16, 227.258, 226.363, 225.938, 229.843, 230.089, 226.702, 225.594, 224.011, 226.049, 228.339, 230.204, 226.726, 225.152, 226.437, 225.738, 228.747, 227.812, 228.43, 226.832, 224.685, 228.133, 228.18, 228.461, 223.618, 226.562, 224.083, 227.417, 230.999, 228.112, 226.272, 224.193
1, 5, 437645, 0, 261.277, 274.064, 277.467, 270.85, 270.421, 267.887, 272.298, 271.044, 275.389, 276.333, 271.369, 272.785, 272.187, 275.276, 273.482, 278.293, 273.237, 269.741, 270.472, 277.105, 278.426, 278.374, 274.296, 273.272, 273.589, 276.758, 274.947, 277.604, 273.106, 271.647, 273.478, 272.113, 280.121, 275.06, 272.391, 273.873
3, 5, 437645, 1, 214.897, 225.233, 229.145, 234.269, 231.865, 225.118, 226.3, 229.691, 234.659, 236.937, 232.279, 228.64, 225.217, 223.167, 229.725, 233.96, 233.45, 225.768, 227.611, 227.225, 235.575, 233.729, 230.57, 223.423, 220.559, 224.55, 232.399, 231.812, 231.737, 229.211, 226.033, 229.295, 240.832, 235.127, 228.208, 224.611
2, 5, 437645, 1, 262.042, 270.887, 277.521, 281.52, 286.316, 277.998, 270.989, 279.036, 288.587, 293.324, 284.664, 278.24, 271.129, 271.81, 276.07, 283.41, 286.65, 278.659, 276.723, 277.12, 283.026, 290.413, 278.122, 272.917, 267.427, 269.403, 278.99, 282.84, 284.941, 277.714, 276.199, 279.076, 284.278, 291.266, 281.062, 276.456
1, 5, 437645, 1, 342.292, 368.163, 373.851, 381.931, 365.403, 358.063, 361.711, 373.308, 389.94, 374.043, 366.965, 358.311, 357.549, 363.258, 372.531, 377.313, 369.494, 359.412, 360.031, 372.255, 387.033, 370.683, 365.196, 360.141, 353.302, 364.734, 371.78, 378.751, 363.521, 358.854, 361.6, 372.22, 387.418, 374.774, 362.508, 358.704
3, 6, 437645, 0, 187.634, 198.613, 196.4, 197.674, 194.293, 193.642, 193.157, 194.091, 196.76, 197.33, 196.698, 194.965, 192.271, 195.151, 198.653, 200.189, 195.309, 193.297, 193.055, 190.836, 198.022, 197.723, 194.254, 195.949, 192.383, 198.125, 195.682, 196.665, 194.168, 193.001, 191.674, 193.865, 196.716, 197.842, 196.174, 192.566
2, 6, 437645, 0, 224.198, 230.969, 234.451, 232.602, 228.78, 227.75, 228.215, 231.026, 234.876, 234.604, 229.92, 229.549, 227.8, 230.656, 232.709, 233.105, 230.284, 227.667, 230.406, 231.34, 235.009, 235.559, 231.094, 230.047, 227.453, 230.92, 232.957, 233.973, 230.346, 230.842, 229.904, 232.682, 233.936, 234.931, 231.268, 228.614
1, 6, 437645, 0, 281.523, 286.834, 289.697, 290.702, 286.356, 284.348, 284.041, 287.421, 294.203, 290.673, 288.458, 284.365, 283.683, 288.217, 294.631, 290.453, 287.025, 284.534, 283.754, 286.609, 291.864, 288.92, 288.094, 283.645, 287.138, 287.666, 295.092, 291.057, 286.45, 285.234, 280.734, 286.868, 293.218, 291.218, 289.187, 287.547
3, 6, 437645, 1, 222.029, 229.954, 237.445, 238.085, 237.112, 231.398, 228.164, 233.128, 240.545, 242.424, 238.112, 231.054, 229.445, 232.268, 237.894, 240.526, 238.77, 232.579, 230.555, 235.009, 242.151, 244.922, 234.244, 231.244, 231.249, 226.441, 238, 241.452, 238.059, 232.734, 231.796, 234.409, 241.919, 245.787, 236.736, 233.376
2, 6, 437645, 1, 272.156, 287.691, 299.332, 301.54, 304.338, 290.369, 289.266, 290.683, 305.258, 306.315, 297.791, 292.371, 290.135, 280.297, 289.719, 292.206, 289.984, 287.352, 282.87, 286.197, 298.928, 304.382, 287.224, 286.719, 279.535, 280.552, 287.436, 293.49, 293.665, 282.671, 281.884, 288.872, 297.612, 301.668, 293.302, 282.78
1, 6, 437645, 1, 359.225, 383.955, 396.537, 405.358, 381.777, 375.687, 381.354, 385.145, 411.688, 396.852, 384.384, 372.415, 376.933, 378.851, 396.321, 372.99, 390.432, 373.926, 337.221, 338.817, 433.882, 419.897, 393.319, 390.282, 383.864, 399.817, 410.316, 418.737, 395.497, 385.529, 397.916, 407.203, 432.258, 407.531, 399.616, 389.062
3, 5, 1105005, 0, 184.06, 175.357, 184.375, 181.767, 181.272, 181.625, 180.24, 183.77, 181.552, 182.74, 182.52, 188.752, 188.381, 186.768, 181.66, 183.911, 185.012, 185.047, 182.343, 180.21, 183.223, 188.697, 188.254, 191.871, 183.986, 184.376, 184.083, 181.106, 180.913, 183.217, 181.882, 181.849, 182.484, 186.289, 188.007, 189.028
2, 5, 1105005, 0, 224.961, 213.472, 193.419, 196.044, 191.426, 191.6, 189.589, 186.991, 187.883, 187.452, 187.36, 189.941, 186.081, 186.754, 188.113, 188.357, 187.518, 185.25, 185.722, 187.116, 185.901, 186.271, 185.924, 187.002, 190.403, 188.457, 188.545, 185.037, 185.975, 187.003, 186.958, 187.486, 187.151, 187.038, 186.22, 186.388
